540,0,"Herrn Maaßens Äusserung vergangene Woche "" die eigentliche Hetzjagd die statt gefunden hat , war die auf mich"" wird von vielen geteilt. Vielleicht gelingt ihm in der Werteunion der CDU seine Rehabilitation , er war einer der besten Verfassungsschutzpräsidenten die Deutschland hatte , viele Menschen werden ihm die Daumen dafür drücken .",,,,,,,,,,,
541,0,"Fakten zeigen, dass sich über 98% der ""Zuwanderer"" versuchen eine ordentlich Zukunft aufzubauen, Da ist ein großer Teil von uns deutschen weit davon entfernt.",,,,,,,,,,,,
542,0,"Auf gewalttätige und kriminelle Person Kann man natürlich einen Hass haben, da denke ich auch ähnlich, nur vergessen hier die meisten Leute, dass die meisten gewalttätige und kriminelle Personen deutsche sind (prozentual gesehen). Fakten zeigen, dass sich über 98% der ""Zuwanderer"" versuchen eine ordentlich Zukunft aufzubauen, Da ist ein großer Teil von uns deutschen weit davon entfernt.",,,,,,,,,
543,1,"Weil man nicht damit einverstanden ist, daß Millionen illegale Wirtschaftsmigranten unter dem Deckmantel „Asyl“ hieher geholt und auf unsere Kosten versorgt werden, haßt man sie nicht.",,,,,,,,,,,,
544,1,"Daß Moslems verstärkt durch Verbrechen auffallen, läßt sich nicht beschönigen.",,,,,,,,,,,,,
545,0,Herr Acimovic Sehen Sie überall Nazis? Psychologische hilfe unter 0800-1110111. Da wird innen geholfen. Gute Besserung.,,,,,,,,,,,,,,
546,0,"Verkauft sich die mediale Hetze auf Kritiker der Flüchtlingspolitik nur, wenn die AfD und die, die sie wählen, als ""Hassende"" dargestellt werden?",,,,,,,,,,,
547,0,Ich hasse auch nicht Merkel und die anderen für die Flüchtlingspolitik verantwortlichen Politiker- aber ich lehne sie ab und bezeichne sie als schlechteste deutsche Politiker seit Jahrzehnten!,,,,,,,,,,,,,,
548,0,"Übrigens, was nie statt gefunden hat, ist sehr schwer zu beweisen. Und deswegen kommen die Medien aus diesen Fake News auch nicht raus. Denn der Spruch, man muss eine Lüge nur oft genug wiederholen, funktioniert in der Masse nicht.",,,,,,,,,,
549,1,"Wenn der Angeklagte frei gesprochen würde, dann wird es nicht nur schwierig für Chemnitz, sondern im Hinblick auf die Landtagswahlen im Osten auch für die etablierten Parteien!!!",,,,,,,,,,,,
550,1,"Auch ich befürchte einen Freispruch. Aber nicht aus dem Grund, welchen die Bürgermeisterin genannt hat, sondern wegen der Justiz unseres Landes, die nicht ohne Grund Kuscheljustiz genannt wird...",,,,,,,,,,,
551,0,Weiss das Volk etwa besser als Richter was gerecht ist? Im Namen des Volkes...,,,,,,,,,,,,,,
552,0,"dazu kann ich nur sagen das ich einfach nur glaube das was Ostdeutschland praktiziert, die Mehrheit in Westdeutschland auch machen würde aber keine TRAUTE dazu hat.",,,,,,,,,,,,,
553,0,"Ist doch ganz klar, die Verteidigung des Syrers wird die Schuld auf den ""flüchtigen"" Iraker schieben.Der war erst nach Deutschland flüchtig und jetzt wohl wieder zu Hause,also nicht mehr flüchtig.",,,,,,,,,,,,
554,1,Diese Dame ist eine Fehlbesetzung wie so viele hier! Es wird Zeit dass neu gewählt wird!!!,,,,,,,,,,,,,,
555,1,Jaja........ .....ihr Ostdeutschen seid schon richtig harte und tolle Typen. Auch wenn der Rechtsstaat nicht unbedingt an erster Stelle steht. Traurig!,,,,,,,,,,,,,,
556,1,Was haben wir doch für Pfeifen in der Verwaltung und in der Politik!,,,,,,,,,,,,,,
557,0,"@ Thomas von Heesen ""Ihr Ostdeutschen""??? Was ist da denn noch für eine Mauer im Kopf??? Bedenklich. Solche Äußerungen schreibt man eigentlich Leuten zu, die sich weder früher noch jetzt für ""den Osten"" interessieten/ interessieren. Da kann man seine Überheblichkeit natürlich gut vor sich hertragen...",,,,,,,,,,,,,
558,0,Die SPD-OB bangt wohl auch um ihre so liebgewonnene Kuscheljustiz.,,,,,,,,,,,,,,
559,0,"Ich ziehe meinen Hut vor jedem, der in diesem Land die Bürde auf sich nimmt und das Amt des Richters ausübt. Respekt.",,,,,,,,,,,,,
560,1,Jaja... und bei Westdeutschen fällt auf Grund ihrer Geschichte und Biographie eben erst nach ...zig Straftaten der geistige Groschen?Perfekt!,,,,,,,,,,,,,,
561,0,"Ach Herr Voigt Es geht ihnen also nicht um Gerechtigkeit, sondern nur um der AfD Stimmen zu besorgen ? Sehr Demokratisch , ein Urteil so zu beeinflussen zu wollen - endlich zeigen sie ihr wahres Gesicht hinter der Maske !!",,,,,,,,,,,,
562,0,"Es ist besser aktiv am Wiederaufbau der zerstörten Heimat beteiligt zu sein, als in D in der sozialen Hängematte zu liegen.",,,,,,,,,,,,,
564,0,"Aber ich bin ja auch nur ein böser Populist, wenn ich fordere, das sich die Gutmenschen wenigstens für die dreisten Lügen der vergangenen Jahre entschuldigen müssten.",,,,,,,,,,,,
565,0,"Ich sage Ihnen vorraus, das die große Mehrheit dieser Leute bis zum ende ihrer Tage in der sozialen Hängematte bleiben wird!",,,,,,,,,,,,,
566,1,Konsequent Abschiebung Nutzen und alle faulen rausschmeissen.,,,,,,,,,,,,,,
571,0,Es sind genug Kriminelle die jeglichen Aufenthaltsstatus vergolten haben und nur unnötig Geld kosten.,,,,,,,,,,,,,,
572,1,"Flüchtlinge Keine Duldung mehr verlängern und dafür sorgen, dass nun auch in großer Zahl abgeschoben wird.",,,,,,,,,,,,,
574,1,Sparen ist ein guter Ansatz Dann muss man eben mal die jahrelangen Deutschkurse beenden und stattdessen die angeblich so fleißigen Flüchtlinge einfach in Arbeit bringen.,,,,,,,,,,,,,,
575,0,Die Zukunft Deutschlands steckt voller Überraschungen und die EU gibt uns den Rest.,,,,,,,,,,,,,,
576,0,Lieber OB als Europäer sollten sie die Belange und Nöte hier in Deutschland nicht so ernst nehmen......................................................(Ironie;),,,,,,,,,,,,,,
577,1,Oder aber vorweg einen politischen Richtungswechsel. Aber um 18o°. Darunter wird es dann nicht mehr gehen. Denn die Karre sitzt bereits zu tief im Dreck.,,,,,,,,,,,,,,
578,0,"Diese Partei schafft eine dunkle Zukunft für dieses Land, wenn nicht endlich endlich Geld für die Menschen ausgegeben wird, die diese Zukunft erwirtschaften müssen.",,,,,,,,,,,,
579,0,"Unfähigkeit der SPD Die SPD redet gern von sozialen Projekten und Integration von Flüchtlingen. Aber am Endes funktionieren diese Projekte doch nur, wenn dafür genügend Geld vorhanden ist. Das Vorhaben solche Projekte in dieser Weise finanziell im Stich zu lassen zeigt mal wieder die Unfähigkeit der SPD.",,,,,,,,,,,,,
580,1,"Wenn die Länder und Kommunen weniger Geld vom Bund kriegen, dann sehen die Herren Landräte und Bürgermeister, die allzu willfährig Flüchlinge haben wollten, was uns diese Leute und ihre ""großzügige"" Versorgung (... wir sind ein reiches Land und können uns das leisten...) tatsächlich kosten!",,,,,,,,,,,
582,0,"Unsere Frau Kanzlerin mimt für das Ausland den großen Wohltäter und nun sollen die Kommunen das Problem was sie geschaffen hat, klären. Aber wir schaffen das, so einen sinnentleerten Satz kann auch nur jemand absondern, der von der Realität aber auch gar keine Ahnung hat.",,,,,,,,,,,
585,0,"Nun wird sich zeigen, wer weiterhin Wirtschaftsflüchtlinge ohne jegliche Begrenzung aufnimmt.",,,,,,,,,,,,,
586,0,"Merkelesque.... Das ist eine Redewendung die unbedingt Eingang in die deutsche Sprache finden sollte. Steht für: „Regierung macht was sie will, verspricht viel, und liefert wenig“.",,,,,,,,,,,,
587,0,"Mit der Abdankung Merkels irgendwann in der fernen Zukunft werden trotzdem genug konservative Genossen, die alles widerstandslos mit abgenickt haben in Amt und Würden bleiben.",,,,,,,,,,,,,
588,1,Grenzen dicht und alle sich hier unberechtigt aufhaltende müssen das Land verlassen.,,,,,,,,,,,,,,
589,1,"Banlieues Banlieues haben wir doch schon lange. Oder als was sind denn sonst die immer mehr werdenden Viertel zu bezeichnen, in denen die arabischen Clans das sagen haben und in die sich die Polizei nur noch mit SEK Einheiten hineintraut.",,,,,,,,,,,,,
592,1,"Auch wenn mich meine Ratskollegen steinigen werden Flüchtlinge sind für manche überschuldete Städte mittlerweile schon so eine Art ""Geschäftsmodell"" bzw. ""Rettungsanker"" geworden, seitdem der Bund und die Länder das Problem an die Städte ""weitergereicht"" haben und sich mit Fördergeldern vor der Verantwortung freikaufen wollen.",,,,,,,,,,,,,
593,0,"Frau Merkel hatte nicht die geringste Ahnung was sie da anstellt, sie hat uns bloßgestellt und Deutschland zu einem Buhmann gemacht.Lächerliches Gehabe ist es jetzt zu warnen , das Kind ist längst in den Brunnen gefallen.",,,,,,,,,,,,
600,1,Aber die vergrünte deutsche Politik fällt ja auf jede Finte herein.,,,,,,,,,,,,,,
601,1,unkontrollierte Massenzuwanderung,,,,,,,,,,,,,,
603,1,"Und wer meint, dass sich die Menschen zu großen Teilen in kurzer Zeit in den Arbeitsmarkt integrieren (mit oder ohne Bundeshilfe), sollte sich am die Resultate der Integrationskurse und die Ausbildung derjenigen ansehen, die seit 2015 angekommen sind.",,,,,,,,,,,
608,0,"Gleichzeitig ein Verbot für Steuererhöhungen, solange noch ein einziger illegal im Land lebender Mensch hier ist...",,,,,,,,,,,,,
609,1,"Für die meist illegal und ohne Papiere eingereisten ""Flüchtlinge"" zahlen wir jedes Jahr etwa 50 Milliarden.",,,,,,,,,,,,,,
610,1,"Dann muss man eben die 95 % derjenigen sog. Flüchtlinge, die keine Flüchtlinge gem. UNHCR Flüchtlingsdefinition und Illegale gem. deutschem Recht und EU Abkommen sind, konsequent abschieben oder durch Streichung der üppigen Zuwendungen zur Heimreise animieren.",,,,,,,,,,,,
613,0,"Jetzt wissen hoffentlich die Letzten, was damals der Satz ""Wir schaffen das"" bedeutet hat. Gemeint war ""Die anderen müssen es schaffen. Der Rest ist mir egal"".",,,,,,,,,,,,,
614,1,"765 Millionen Euro im vergangenen Jahr an, also wenn 55 % den Deutschtest bestanden haben und 45 % nicht dann sind rund 330 millionen Euro für umsonst ausgegeben wurden, aber es sind ja nur Steuergelder da macht das nichts den für unseren neuen Fachkräfte sind uns keine Kosten zu hoch, oder ????",,,,,,,,,,,
615,1,"Das ist doch nicht neu Einige Freundinnen meiner Schwiegertochter müssen wegen fehlender Sprache solche Kurse besuchen und ärgern sich schon lange Störungen , Fehlen und Anwesenheitsfälschungen durch bestimmte Personen . Überwiegend Männer . Bei fehlendem Lernwillen hilft auch die beste Sprachschule nichts .",,,,,,,,,,,,,
619,1,"Eins muß man ja zugeben, die Regierung tut alles, um Deutschlands Wirtschaftliches Niveau auch zukünftig auf Weltspitze zu halten! PS. Wer Ironie findet, darf sie behalten!",,,,,,,,,,,
620,0,"Und dann müssen noch Extrakurse für 45.000 ""Ingenieure, Facharbeiter und Ärzte"" abgehalten werden, für die Alphabetisierung.",,,,,,,,,,,,
621,0,"Davon abgesehen : Wenn man Grammatik und Semantik der Frau Bundeskanzlerin in ihrer letzten linguistisch und inhaltlich bemerkenswerten Rede im BT heranzieht, sollten unsere Gäste das auch noch hinbekommen.",,,,,,,,,,,,,
622,1,"Gespräche mit ehrenamtlichen Deutschlehrern sind hier übrigens sehr aufschlussreich, was die Motivation besonders der Herren betrifft, aber wen stört hierzulande noch die Realität ? Davon abgesehen : Wenn man Grammatik und Semantik der Frau Bundeskanzlerin in ihrer letzten linguistisch und inhaltlich bemerkenswerten Rede im BT heranzieht, sollten unsere Gäste das auch noch hinbekommen.",,,,,,,,,,,
625,1,"Nicht nur Ihnen graust es solange hier immer noch Tür und Tor geöffnet sind und Abschiebung der ca. 50000 nicht Asylberechtigten sich hier getrost tummeln können, bleibt es, wie es ist, oder es wird noch schlimmer. Solange wir den höchsten Standart für überwiegend illegale Einwanderer haben, bleibt die BRD das Ziel aller, welche im goldenen Westen das Mekka von Europa sehen!",,,,,,,,,
629,1,"Respekt ist eine gegenseitige Angelegenheit Leider haben gerade junge Männer aus anderen Kulturen erhebliche Probleme mit unserer Vorstellung von Respekt. Eine Bekannte von mir ist Schöffin und was sie über so manchen Fall mit ""Fachkraft"" Beteiligung erzählt spottet jeder Beschreibung.",,,,,,,,,,,,,,
634,0,Der Dumme ist natürlich wieder Mal der Steuerzahler der für die gesamten Kosten aufkommen muss mit dem Ergebnis daß diese ach so armen Flüchtlinge grinsend aus dem Gerichtssaal als Freie wieder raus spazieren...,,,,,,,,,,,,,,
636,0,"Gut gelaunte Angeklagte Ich denke mal, das die lachenden, in sportlichen Klamotten gekleideten, Sneaker tragenden und mit modischen Frisuren, auftretenden ""mutmaßlichen"" Täter, die den Umgang mit Messer, Fäusten und Dachlatte beherrschen, auch Grund zum lachen haben.",,,,,,,
637,0,"Dies hier zeigt doch ... fernab der Respektlosigkeit der Angeklagten vor Gericht, wie schwer die Beweisführung in solchen Fällen ist.",,,,,,,,,,,,,
638,1,"Diese jungen Leute haben anscheinend zuviel überschüssige Energie. Also verfrachtet sie in ihre Heimat und lasst sie dort beim Wiederaufbau helfen, so wie es hier bei uns nach dem Krieg überwiegend Frauen machen mussten. Sie führen ein schönes Leben auf Kosten der Steuerzahler und wenn man sich die verhältnismäßig milden Urteile für dieses Klientel ansieht ( Bewährung für Vergewaltigung- oder sogar Freispruch, weil man sich gegen seinen Kontrahenten mit sechs Messerstichen wehren muss, wobei einer tödlich ist) dann ahnen sie, dass ihnen nichts Schlimmes widerfährt. Sicher haben sie eine schöne Wohnung, anders als der 84 Jahre alte Mann, den der Staat in einem Wohnwagen ohne Wasser und Toilette untergebracht hat. Schickt sie alle heim, der Krieg ist vorbei!",,,,,,,
639,0,"Die haben ja auch allen Grund zu lachen, vor allem über die deutsche Strafverfolgung und Justiz.",,,,,,,,,,,,,
640,0,"Sie sind gekommen... ...wie sie wollten, mit und ohne Dokumente, sie bleiben, wie sie wollen, und sie tun, was sie wollen - mangels eindeutiger Beweise oft ungestraft.",,,,,,,,,
641,0,"Jetzt fehlt nur noch der Club der sogenannten Gutmenschen, die von Rassismus schwadronieren, wenn sich Menschen diese Begrüßungsbürger auf den Mars wünschen.",,,,,,,,,,,,
642,0,"Auch dieser Bericht... ...wird mit Sicherheit bei den Lesern dazu beitragen, dass sie von derart tötenden Schutzbefohlenen in unserem Land die Nase gestrichen voll haben. Jetzt fehlt nur noch der Club der sogenannten Gutmenschen, die von Rassismus schwadronieren, wenn sich Menschen diese Begrüßungsbürger auf den Mars wünschen. Erstaunlich ist für mich auch wieder, dass gleich 10 Advokaten für diese Totschläger antreten...",,,,,,,,,,
644,0,Hier zeigt die Deutsche Justiz..... seine Schwächen. Politisch gewollt bleiben gerade bei der o.g. Personengruppe die Gerichte bei dem Strafmaß meistens am unteren Rand.,,,,,,,,,,,,,,
646,0,Frau Merkels katastrophale Asylpolitik trägt bereits Früchte. Man lacht unsere Gesellschaft bereits aus.,,,,,,,,,,,,,,
647,1,"""Syrer"" ( wenn es denn wirlich welche sind ) leben hier auf Staatskosten und überfallen andere Einwanderer mit Dachlatten und Messern.",,,,,,,,,,,,,,
650,0,"Frau Schmitt Ja Frau Schmitt, beginnend mit Schröder, diesen Kurs unter Merkel erfolgreich fortgeführt und verschärft, wurde aus der sozialen Marktwirtschaft ein globaler kapitalistischer Arbeitskräfteschacher gemacht und aus dem ehemaligen Rechtsstaat eine Bananenrepublik. Der Industriestaat Deutschland zerfällt. Industrien werden bewusst zerschlagen, der Bildungsstand sinkt. Das Land versinkt im grünen Chaos",,,,,,,,,,
652,0,"Ganz viele gutgläubige Deutschen haben auch fast drei Jahre gebraucht,bis sie begriffen haben,dass der Jubel über die Geisterfahrt ihrere großen Merkel uns große Probleme bereitet und unangemessen war.",,,,,,,,,,,,
653,0,"Das Problem ist dass man das Prinzip ""in dubio pro reo"" fälschlicherweise auch beim Aufenthaltsstatus anwendet. Während man sonst mit gesundem Menschenverstand zweifelhafte Gäste verabschiedet.",,,,,,,,,,,,,,
654,1,"Kommt es zu Auseinandersetzungen mit Folgen weiß am Ende in der Tat keiner mehr wer was getan hat und eine Heerschar von Rechtsanwälten hat die um ""Bildung und Sprachkurse Kämpfenden"" längst als lukratives Geschäftsmodell entdeckt.",,,,,,,,,,,,,,
655,0,Deutschland ist im Gemäuer der verkorksten Merkelchen Flüchtlingspolitik gefangen und kommt aus dieser Nummer nicht mehr raus.,,,,,,,,,,,,,,
656,0,"Die Top-Gestylten Top gestylt lustwandeln die Hifebedürftigen, die wir an unsere Brust nähren in Gruppen durch unsere Großstädte. Das iphone im Anschlag, rote Nike- Schuhe und Haubenfrisuren mit seitlicher Kahlschur sind ein Muss. Kommt es zu Auseinandersetzungen mit Folgen weiß am Ende in der Tat keiner mehr wer was getan hat und eine Heerschar von Rechtsanwälten hat die um ""Bildung und Sprachkurse Kämpfenden"" längst als lukratives Geschäftsmodell entdeckt.",,,,,,,,,,,,
659,0,"Lieber FOCUS mit Ihrem Artíkel bedienen Sie genau solche einfachstrukturierten Leute, die die Stichworte: Modische Kleidungn Sneakers, Frisuren, Lachen, sonniger Tag in Dessau aufgreifen, um ihre Hetze vorzubringen. Man kann auch sachlich berichten!!!",,,,,,,,,
660,0,"Lieber FOCUS mit Ihrem Artíkel bedienen Sie genau solche einfachstrukturierten Leute, die die Stichworte: Modische Kleidungn Sneakers, Frisuren, Lachen, sonniger Tag in Dessau aufgreifen, um ihre Hetze vorzubringen.",,,,,,,,,
661,1,"Ich denke,..... viele junge Männer könnten inzwischen wieder nach Hause gehen und helfen, ihr Land wieder aufzubauen. Asyl ist immer nur ein Recht auf Zeit. In der Heimat können sie dann auch gut ihre überschüssigen Kräfte für den Aufbau einsetzten und müssen hier in Deutschland keine Randale machen.",,,,,,,,,,,,
662,0,"Wenn es um Ehre und Respekt geht, darf anscheinend jedes Mittel recht sein- Ist halt deren Folklore.",,,,,,,,,,,,,
665,1,"Es kann doch nicht angehen, dass die Politker die drei Affen spielen und wir tagtäglich seit 2015 in Angst leben müssen, teilweise schon früher, arab. Großfamilien",,,,,,,,,,,
